date,media,client_id,client_name,campaign_id,campaign_name,clicks,impressions,investment
30/01/2020,Twitter,face5e67-5908-4725-940a-ee03a44597ce,"Altenwerth, Schumm and Boehm",SKOOVH-719,California Lacefern,858,526,302.55
21/06/2020,Verizon,bda29731-4aa1-4e95-9243-4fe390a52f9c,Stark-Kerluke,TGYIWP-001,Wandflower,219,319,928.18
19/01/2020,Facebook,544d8690-82d4-43fe-b8da-2358ba3a65a9,Pfeffer LLC,GBJOAL-345,Oreas Moss,387,274,792.88
25/07/2020,Criteo,aa24ac51-8d11-407a-97a6-9069ff274f00,"Sauer, O'Reilly and Armstrong",TNCLRB-819,Neckeropsis Moss,700,179,468.35
10/06/2020,Criteo,30e0209d-7657-43b8-ba1a-3f7e828d68cc,Brekke LLC,ZNJPDD-790,Walkingstick Cactus,100,753,143.38
15/08/2020,Twitter,05d6be3f-2903-4e78-bb05-77006a51712d,Powlowski and Sons,WDZSZT-215,Cartilage Lichen,985,195,217.54
09/04/2020,Verizon,70b509d0-65ce-41f3-86c6-4f5d3072c79a,Howe-Roberts,NSPOOA-377,Grimmia Dry Rock Moss,903,948,181.58
22/08/2020,Google,1e96766f-6510-4d9c-83b5-7875e9ce89a4,Moen-Bernhard,RHZQSO-292,Wallaby Grass,862,123,366.77
31/05/2020,Twitter,de036e8b-3377-45be-a391-5e00fb7320f3,Leffler-Kreiger,DQPHNW-263,Inchhigh Lupine,678,193,174.04
20/04/2020,Verizon,fd1070b0-f3c7-4001-8752-7428d22e29e1,"Hoeger, Stroman and Orn",AWXQFB-943,Isopterygiopsis Moss,437,547,373.87
08/04/2020,Criteo,07e54ed0-f707-4210-903a-cb8dc554dd77,Hudson-Littel,AQUFUZ-154,White Goldenrod,256,478,967.68
19/05/2020,Facebook,7f058928-ce13-4c6e-8a5a-6da1f4db1f5b,Bernhard and Sons,TSOGUH-588,Showy Stonecrop,498,263,150.76
28/04/2020,Criteo,bb069caf-4d54-4ceb-a68c-dc4865986c67,Cronin-Dooley,ZPMDOG-170,Filiform Rockjasmine,632,665,245.83
10/02/2020,Criteo,836cf1eb-d609-4357-8f8a-334681890e63,"Runolfsson, Murphy and Hintz",LTHQPL-771,Remy's Sandmat,129,808,459.13
19/01/2020,Verizon,e8d05152-9051-4659-8ec0-feba407ec2a0,"Bradtke, Goldner and Marks",LHAWMZ-150,Hedgerow Geranium,284,663,37.8
21/08/2020,Verizon,d6157831-d6f7-4c2b-9b32-f3814e1e41fe,Lindgren-Pfeffer,ZIUOCJ-622,Retama Prieta,674,884,875.76
15/06/2020,Facebook,34f05fad-6897-4cb0-a14a-821eea5d5d08,"DuBuque, Schneider and Swaniawski",SGWMGF-078,Sticky Brittlebush,531,467,711.85
13/01/2020,Twitter,0a1739ed-5880-4621-bae2-81ee80ce48e6,O'Reilly-Emmerich,RFAAFN-945,Assai Palm,972,131,589.38
07/02/2020,Verizon,e7f62ec2-d584-4b72-ac7c-721992c34ea3,Botsford-Abbott,ONXRTO-785,Higgins' Milkvetch,406,984,378.03
06/03/2020,Percycle,b7663ac5-d275-42bf-bfc9-ffd381c02d3e,Morar Group,KIIIEB-762,Pacific Swampfire,395,858,250.89
14/08/2020,Facebook,9a21f77d-032a-4a32-b8ec-f598a6b42a81,Wolff-Hand,KYKQOJ-788,Garden Lovage,959,684,378.09
21/03/2020,Twitter,bdb6b18f-65ce-43b0-8ed3-0fc4ac502918,Thompson-Heidenreich,HBERFL-744,Nichol's Echinocactus,179,175,96.99
11/03/2020,Criteo,b555bf1e-68ed-40ac-bc55-2c3b6da3195d,Stracke-Wuckert,IKBQWJ-646,Bedstraw,27,632,347.28
18/05/2020,Criteo,3cf19782-ddae-4bad-bf1b-81767758d5cc,Rolfson Inc,RLQYWX-047,Origanum,203,969,792.33
09/08/2020,Facebook,af334740-f16e-4f15-b06f-d558e8b231a0,"Williamson, Beier and Effertz",KIUWCB-112,Threeleaf Halberd Fern,260,995,675.69
02/06/2020,Percycle,6e5301a1-3fd0-4db4-99bc-889f189a17d2,"Rempel, Schmidt and Klein",YMCTPM-593,Subalpine Fleabane,568,961,294.67
27/03/2020,Twitter,a7aedef8-41b2-431d-8b9b-2f7fa90fbdc3,Abshire LLC,IJHXXN-604,Dot Lichen,344,271,724.57
03/01/2020,Percycle,6c4f984e-2e8d-41f0-b02c-5ae74ddeb05c,Deckow-Yost,BHRHUL-976,Warnstorfia Moss,332,26,818.67
10/07/2020,Verizon,63ccadc9-9794-4e31-98a7-934a29fde949,"Heaney, Wintheiser and Boyer",DKFBDD-472,Rimularia Lichen,642,177,650.53
01/04/2020,Criteo,eaa8b915-27be-4d5d-b8b5-27c68c66e45b,"Cummings, Wuckert and Dickens",CSGFMY-082,Siskiyou Bedstraw,634,331,374.84
22/02/2020,Twitter,799ed466-5cc8-4911-969e-a4e3bd9ee977,"Cormier, Leuschke and Rogahn",SYYVKF-983,Alefeld's Pea,666,975,76.62
27/07/2020,Percycle,a1b98d19-a26b-4225-a641-e2a0b9d445a9,"Purdy, Kulas and Kovacek",NGVDUC-332,Hooker's Evening Primrose,767,24,722.37
20/03/2020,Percycle,8918163d-d508-43fb-9c1c-2170c7706b29,Nitzsche and Sons,VUUANB-088,Cholla,36,532,780.7
30/04/2020,Google,7b2c113e-d19f-44e5-a3f7-40f1d264254a,Hammes-Carter,HQVNUF-620,Guard Withe,639,421,253.28
29/03/2020,Twitter,93637b90-6ea3-4b58-a218-6d8e0d6b1148,O'Keefe-Kihn,STXWBP-944,Kanaloa,297,723,939.34
09/02/2020,Verizon,9e2e9b77-03ac-4e1e-bbe3-877c52eed90d,"Koepp, Schuster and Kulas",IDXDUN-799,Ramshaw Meadows Sand Verbena,206,83,636.35
15/01/2020,Percycle,9b58bc8e-b562-4397-af18-ee75192de58c,Prohaska-Barton,AZXHOR-381,Bean,502,181,74.14
22/01/2020,Percycle,06e440ee-fccf-4b4b-bd9c-e5bba339b6b7,Weber Group,AZUBWO-475,Silktree,478,345,652.82
17/06/2020,Verizon,472df1c1-a57a-4469-a1a6-32c13887b426,Von-Boyle,UUWAIA-683,Merismatium Lichen,47,332,328.04
06/02/2020,Facebook,4534f1e9-4990-4d40-83e6-5458f92fb75b,Terry-Funk,TMNTCB-093,Climbing Fern,365,387,963.08
21/06/2020,Facebook,831d3acc-acca-43ed-be1f-5a4ed10d0cf8,"Willms, Herman and Armstrong",EITDPQ-737,Crested Saltbush,502,472,235.66
17/06/2020,Google,14da8bfd-b9e8-4b9a-9cb1-0433bc7edaf4,Kris-Schoen,UCCURG-897,Johansen's Didymodon Moss,603,900,609.68
04/01/2020,Verizon,c78e5ef7-dfe8-49a3-875c-61fe4b6fa0b6,"Morissette, Swift and Gerlach",QTWQAW-124,Springparsley,218,611,507.74
12/06/2020,Facebook,3d963732-ffee-4e81-b398-a577077d6f54,Oberbrunner Group,NDRUET-569,Hayden's Indian Paintbrush,563,135,300.92
21/01/2020,Google,43affc28-1b6a-459f-a514-dfb09fd97be9,Goldner Group,MVESHI-115,Aguinaldo Blanco,316,848,212.91
02/05/2020,Google,74a1461d-09d2-4f17-b212-54ad4b82c841,Kris-Beatty,FSXPYO-859,Western White Pine,513,700,851.12
06/06/2020,Google,63719b50-9b52-408c-8626-bbb4f6e694d4,"Kuhn, Blick and Lockman",NTHXNG-762,Fragrant Wandflower,634,973,775.37
26/04/2020,Verizon,75ee63f8-68e7-4171-a4c5-0ea3cf187f08,"Cruickshank, Stoltenberg and Metz",FUPNHI-663,Yukon Stitchwort,969,707,785.24
18/07/2020,Facebook,19c31b29-7617-4bec-845f-8f78023ba815,"Thompson, Flatley and Buckridge",IAYDRO-912,Poorjoe,783,132,69.04
04/06/2020,Criteo,3ebe6d16-d586-4967-a354-29e824f39800,Ritchie Group,CWOXEY-011,Soldierwood,523,453,965.52
01/04/2020,Twitter,f68edfd6-61dd-42ea-8d38-a785cfd33798,Kreiger-Luettgen,SLEFSZ-891,Theobroma,382,70,287.36
13/07/2020,Verizon,c3375c58-8d0d-407e-8e78-722e0a57a2c5,Gibson-Conroy,TIGJSX-246,Kathul Mountain Draba,938,433,951.57
15/07/2020,Percycle,f69dd334-3192-4892-8b6d-bbde24192297,Hoeger-Brown,ZLSVLE-813,Luquillo Mountain Guava,471,78,339.95
13/01/2020,Criteo,e13a9868-c6f3-452c-8c30-9490e6ee3997,Collier and Sons,SHDRUE-356,Macoun's Meadowfoam,610,325,573.23
18/07/2020,Google,0298d381-5eb4-47d7-a2cc-e82bad2a8218,Kreiger-Sipes,YIWAQN-388,Rye,722,729,895.77
02/03/2020,Google,23ed62fe-e706-4e00-a188-a7e9660585a6,"Strosin, Cremin and Pollich",ZDIBXR-684,Fernleaf Yarrow,547,388,769.01
11/02/2020,Google,2f7c82a5-452a-4441-a720-bad91f0d917e,Mayert Inc,ELZZSA-844,Honolulu Melicope,890,167,633.52
09/07/2020,Criteo,d5ac6bde-0cd3-460f-ae20-0ef8922d618c,Bruen-Nitzsche,UJBXLT-804,Largeleaf Geigertree,55,563,743.05
22/04/2020,Verizon,a971cdce-aa28-48fe-b2d0-7f3b6ff6643d,Dickens and Sons,RYPXCC-984,Datura,887,376,636.84
17/07/2020,Percycle,68ec5668-68f8-4b31-be04-f350a3f53599,"Hermiston, Cassin and Grant",HDLGOT-495,Laramie Columbine,159,233,105.91
15/03/2020,Twitter,6f6daf6f-8e66-4f00-8538-876ef0daa58b,"Waelchi, Adams and Weber",WDBSMW-370,Small Limestone Moss,662,120,217.16
12/08/2020,Percycle,bcd5db15-04b4-4784-ad52-f532bf80a9ec,Beahan-Herzog,BKEFBZ-184,Yavapai County Buckwheat,897,969,371.39
15/01/2020,Google,fa8fedef-0b12-4e10-a986-7c97f3a2870f,"Ward, Wilkinson and Jacobi",ZVTHVY-930,Lecidea Lichen,586,997,784.1
26/07/2020,Verizon,65a1a4e8-c26e-44e0-89b2-beef7f01d9a0,Bechtelar-Donnelly,KPIPET-745,Threadstem Pincushionplant,778,328,70.29
22/07/2020,Facebook,a3e040ab-7498-4212-bd17-82c658e9b64e,Volkman-Kertzmann,CFSQWO-111,Howell's Bluegrass,972,360,610.14
14/05/2020,Facebook,459a8d22-85b6-498c-8b7f-e58a0f71327b,Conn-Fay,KXJFDV-917,Sulphur-flower Buckwheat,396,838,600.37
27/06/2020,Percycle,82efcfaf-7285-485a-9eb1-f9f1212abcc7,"Mohr, Runolfsson and Osinski",JZISQX-191,Ahtiana Lichen,239,359,274.92
07/03/2020,Percycle,afcc89b6-8a30-4d36-b56b-d6de73b0f9de,O'Keefe LLC,YKGAPZ-153,Bushy Knotweed,585,346,469.51
12/05/2020,Google,b9aba136-23d7-4805-93db-8dfeaea792ff,Bartell-Cartwright,TMIAYF-527,Autumn Zephyrlily,748,891,184.15
07/06/2020,Google,febeb908-54c2-4a4a-a151-a45ad99f87b9,"Schoen, Cremin and Beier",GQAEVK-342,Bog Birch,739,355,393.33
22/02/2020,Criteo,02495739-e0da-4c4b-9eeb-0cc89ac05936,Emard-Mante,ADSJVB-847,Taos Penstemon,419,890,641.79
25/06/2020,Percycle,401e24b6-e65a-4334-98e4-88a244085623,Torphy Group,HYNLIH-909,Black Cutch,155,733,610.0
11/01/2020,Verizon,5a3abc42-cb9e-4838-9e02-82ff03fdc030,Sawayn Inc,VNYCFS-960,Ottoschulzia,446,390,420.81
12/01/2020,Google,9b6b4874-7b80-4dc2-b87f-02ab01e01f8c,Cummings LLC,LZNVBU-989,Candelina Lichen,945,792,359.87
10/06/2020,Facebook,3cc68782-b4d9-4c62-87a4-b961bb352301,Barton-Ritchie,UCTRUY-196,Smooth Penstemon,200,69,909.19
06/08/2020,Criteo,d13e8dfa-9dac-4526-ac64-a4c78503313e,Zulauf-Zemlak,DRRPGM-465,Timmiella Moss,598,215,205.75
25/07/2020,Facebook,d485c1a0-60e9-4740-9d3a-096627c1fe25,Ritchie-Shanahan,VNAUKF-265,Alpine Springbeauty,454,573,996.48
08/07/2020,Facebook,2ca387d2-e029-4670-b2d9-be4077ee6fe2,Kovacek LLC,FFAGIP-540,Montana Locoweed,621,739,850.29
29/01/2020,Google,f80e8e5a-c569-4d88-984e-e286b86477b6,Morissette-Lehner,DMQYOJ-994,White Upright Mignonette,887,710,807.52
28/01/2020,Verizon,596d37f5-1fb6-4926-8f81-ac692433653e,Bradtke Inc,JXLVVA-578,Aulacomnium Moss,445,897,746.92
09/03/2020,Verizon,bc86743d-554f-46de-9323-9cebaa9decf0,"Wiza, Gulgowski and Bogisich",ZWSXHR-792,Bahama Baybean,751,787,464.52
23/05/2020,Verizon,882099c8-93c0-453c-8211-61bb80a8b41c,Feest-Senger,WZQMMV-173,Menzies' Burnet,649,30,129.11
24/05/2020,Verizon,3b9a9361-1543-4210-bebe-ea45f9dc57bd,Herman-Dach,QNYXAH-947,Slender Hairgrass,374,261,863.1
27/02/2020,Facebook,0b2b4b2a-93da-43d6-8bf1-b01e41ff568e,VonRueden-West,YFZSRP-601,Giant Woollystar,915,817,542.16
03/03/2020,Google,fc86e499-7250-4dff-8bfb-ddddf99635af,"Kling, Mayert and Cummerata",YBNXSG-418,Narrowleaf Goldshower,713,149,29.68
03/03/2020,Criteo,d9253023-0a0a-4ed8-be2f-e71bbae1fba7,"Roberts, Friesen and Langosh",ZXBJDD-811,Calkins' Wart Lichen,887,104,542.52
08/05/2020,Google,b9f56bd1-e5a9-4e3b-8531-aba71c938636,Bins-Friesen,NKHXRG-311,Orange Bush Monkeyflower,261,175,127.0
26/04/2020,Google,9dfe7743-c002-44af-a08e-06d9cc2fa7a1,"Runolfsdottir, Labadie and Kuhlman",LPIPOB-338,Tall Blazing Star,291,753,139.04
25/01/2020,Google,e064f274-c2d3-4634-8747-d0a6ea550027,"Deckow, King and Watsica",GSEGZC-558,Spiny Combretum,482,242,904.99
02/08/2020,Criteo,1c27426d-a861-4fa1-b9fe-3cf16c934dce,Kunze-Hessel,VUCAYL-867,Black Mulberry,245,629,260.29
30/05/2020,Percycle,535c416d-5a9a-406c-bfd7-a6867958f2da,Heller LLC,NGIXKO-994,Perforated Parmotrema Lichen,756,526,944.43
08/05/2020,Criteo,cd0e0646-5f08-4b57-b641-1cdbbfac798b,Kerluke and Sons,RDYDWV-071,San Diego Bush Monkeyflower,610,904,306.28
10/03/2020,Percycle,e8da64bc-ab52-4302-b376-a0203341f12f,Kilback Inc,PSOCOG-147,Sierra Tidytips,336,133,463.89
03/01/2020,Percycle,65ac2d5d-c042-4088-9e1d-492e52acd1cf,Haag Inc,SLWHSG-156,Virginia Creeper,455,542,387.63
28/07/2020,Google,1ddc8bc7-4edc-4a4c-97c2-9552166f4658,"Borer, Stanton and Leuschke",LNHUTC-794,Showy Goldenrod,234,913,867.67
19/03/2020,Verizon,447cbfe2-7f6f-410e-8e57-50541f629d6e,"Gleichner, Herman and Langosh",LKPITG-249,Tidalmarsh Flatsedge,79,423,463.64
21/05/2020,Percycle,3462bbfa-076f-4fdd-8242-9b7e06f8103a,Barton Group,UZJLQY-140,Glandular Nakedwood,312,551,789.92
04/06/2020,Percycle,dcf8ce27-70da-4141-b2e9-a0ca78d459e2,"Cormier, Keeling and Will",ZZZOZO-613,Hispid Mock Vervain,868,896,764.11
06/04/2020,Criteo,7c72ffbf-d098-44a1-9d41-af12527686f7,Von Inc,VTWXXQ-009,Thymeleaf Loosestrife,265,605,31.6
01/06/2020,Twitter,66bdb593-1ce0-4861-ac85-0e9e00eac310,Hilpert and Sons,TBWATO-171,Shrubby Whitevein,18,348,866.37
15/03/2020,Twitter,dbbf4f12-f26e-4a11-b097-b86a8e60121c,"Rice, Larkin and Bartoletti",JCMSFS-533,Dot Lichen,80,586,510.92
18/03/2020,Percycle,ffda3400-8e48-458d-9a18-b3e717827709,Green-Zieme,LEYXUD-740,Dicranodontium Moss,673,551,992.64
14/06/2020,Google,3e211bbe-436f-413b-8ea3-047c723fc1d5,"Yundt, Cummings and Kulas",MPHOLV-122,Forest Plume Fern,812,517,924.12
27/07/2020,Google,50e710a2-cc4d-4c8e-b8dd-44dd353c82f8,"O'Connell, Okuneva and Schneider",DQQGKB-151,Largeleaf Maidenhair,964,758,824.27
04/02/2020,Twitter,c7963b1e-2d13-49aa-b10f-5943c2b7b7d5,Gorczany-O'Kon,OFMYVK-399,Darkbrown Sedge,437,866,616.33
25/02/2020,Facebook,90ff36fa-963c-41b5-9414-7098826260d4,"Sanford, Hagenes and Heathcote",IQEQXA-120,Awl-leaf Lilaea,688,635,171.27
18/01/2020,Criteo,dd674f00-21ee-4f7b-87b3-2eddb46f7efb,"Pfeffer, Auer and Wintheiser",JKASSX-840,Fiddleleaf Hawksbeard,431,957,360.88
17/07/2020,Twitter,6068d4d0-09cc-4eed-85ee-1aff10321105,Bernhard-Kuhn,UUKLHN-922,San Luis Obispo Serpentine Dudleya,54,559,606.05
05/07/2020,Verizon,908803d4-c4be-4c53-8f94-c8f865e06c5f,Koch LLC,VAPNOP-644,Brazilian Red-cloak,676,508,425.93
06/05/2020,Verizon,5f20ccaf-283a-4d21-8393-2f218bd8980e,"O'Conner, Borer and Senger",HWNNTS-405,Arctoparmelia Lichen,10,757,438.56
16/07/2020,Facebook,84ffd35a-8102-4022-b998-79b3179fce7a,O'Connell and Sons,RWDRPL-280,Snub Pea,843,504,876.63
16/01/2020,Criteo,3f1e9944-62d9-4a8d-8d87-f22c1a097f41,Deckow-Miller,NSQETZ-132,Drummond's Bruchia Moss,663,864,51.02
19/06/2020,Criteo,dbc3c273-dbbc-48ca-87e5-b6971574a6eb,Stamm-Littel,CBOSWJ-889,Dwarf Mountain Lupine,238,205,998.04
17/08/2020,Google,c56b7e36-5f47-4315-9c92-18e2120e34b1,Smitham-Abshire,FNLHGO-118,Oahu Schiedea,783,87,833.27
14/08/2020,Percycle,a0803f2a-96f6-4608-9ca6-1622f42e203e,"Shields, Satterfield and Greenfelder",SVDMCH-958,Sticky Panicgrass,889,975,374.77
08/08/2020,Google,4db2f6c7-2efa-4985-be8b-686d60daff48,Bartell Group,BEKALM-296,Howard's Alpine Forget-me-not,185,721,294.2
18/05/2020,Criteo,aa0d5a1a-3b32-4bdb-895c-748539fb50c0,Rempel LLC,JLXPCT-530,Mountain St. Johnswort,91,920,837.28
18/01/2020,Criteo,166735a3-0609-49dc-9041-4045b56bbebe,Collier LLC,PAALTX-553,Cartilage Lichen,388,766,248.49
19/06/2020,Criteo,3a5ee01a-249f-4168-b98a-35ca1adb29d9,"Frami, Streich and Okuneva",OYWWYI-135,Hippo Grass,499,660,641.81
08/06/2020,Google,04f749c9-d845-4ce4-9ece-1d91d3db1629,Kovacek Inc,NJHVTS-775,Candyroot,152,636,83.13
30/07/2020,Percycle,5aac361b-cb67-40e5-8f6b-40b3d10b6892,Thiel LLC,QTHBZX-806,Rosy Palafox,145,803,716.69
07/07/2020,Facebook,7a89de66-3433-4bc2-b5d8-da4913b46189,"Collier, McKenzie and Sanford",WVSBHE-541,Apteria,615,717,674.95
13/03/2020,Percycle,1aa84fa2-38cd-4987-9319-8e192e17b9de,Moen-Volkman,POKSSW-781,Bladdermallow,390,284,81.15
14/04/2020,Verizon,908aafe9-ee14-46fd-a80a-980fff3dbef1,Zemlak Group,QVJRLN-430,Canyon Live Oak,910,511,561.26
29/07/2020,Verizon,226d97ba-fce2-43a5-986f-1034a7d4907f,Hyatt-Boyle,MDIXTE-524,Asian Ghostweed,326,245,437.67
13/03/2020,Twitter,bffa46a8-df66-4f46-bee3-a616c882088c,Brown LLC,MXMTAU-266,Colorado Wildrye,212,335,569.95
25/07/2020,Google,dd2d137f-894a-4cb0-8eae-25cb72f63310,"Rosenbaum, Nolan and Schmidt",KYBXAL-179,Lynn Haven Goldenaster,339,241,272.08
26/08/2020,Facebook,dce4ff15-c258-4778-bb21-c1103fffa0ee,"Johnston, Sauer and Hirthe",VDNDHP-860,Gray Goldenrod,941,663,56.94
10/01/2020,Twitter,b4f6e1c1-6ebd-48c3-a8a2-4e1344f4648d,Streich-Goyette,RFBJEA-941,Earth Lichen,666,201,353.78
19/02/2020,Criteo,e557e1d6-8a1a-4fae-8b46-81e1053ee769,Morar and Sons,RMPBVP-115,Trypelthelium Lichen,27,372,593.11
29/08/2020,Verizon,7223ac2a-10ef-4472-8b00-a4aa35345403,"Bayer, Sanford and Lynch",HJDWUV-054,Woolly Paperflower,140,542,297.59
19/06/2020,Google,ba8114b6-6e3a-467e-b1d3-9e90b601cc43,"Wolff, Parisian and Davis",IDVJNS-496,Bulltongue Arrowhead,225,542,731.4
19/03/2020,Verizon,9f8786a7-a5ff-40e4-b8a4-600dc9257f62,Volkman-Erdman,DNHUHX-774,Psophocarpus,604,562,397.95
08/04/2020,Facebook,294f17f5-e676-4369-bdc4-1e1e8c76ee1e,Hegmann and Sons,KHVZIM-872,Cuero De Sapo,133,907,330.74
16/01/2020,Verizon,66446116-0297-4cc0-bc9a-9e654cd3c579,Borer and Sons,TSQWDB-138,Swinscow's Parmelinopsis,485,205,438.2
25/04/2020,Google,b1ae48d2-f6de-4b31-aefa-4eb9936b48e1,"Morar, Terry and Smith",QMXLAP-949,Tibetan Hazelnut,484,65,611.94
27/08/2020,Criteo,5951eb44-640a-4fcb-b84e-6dae2d7269ff,"Crona, Carroll and Reilly",VVNIZC-507,Sarea Lichen,201,606,597.6
05/06/2020,Google,bc37e07a-3e91-4297-9068-85c5de62ed5c,Stehr-Herzog,QKGICP-244,Ale,669,642,703.66
24/02/2020,Percycle,ac557554-a434-4099-9438-5641f71bb20d,Zboncak Inc,PVSKNF-757,Whitethorn Ceanothus,966,993,360.06
19/04/2020,Google,6d1bbe41-96b2-41f8-92e0-68fc8687a6bf,"Okuneva, Gleichner and Wilkinson",HZPMRJ-287,Lygeum,168,38,15.27
24/04/2020,Facebook,c714055c-cd37-47a4-80d8-22ccf0b4a83a,Keeling-Kshlerin,EGQBNG-583,Black Peppermint,863,920,10.71
01/08/2020,Criteo,daaf4dbd-20a8-4e96-a5cb-db2bb4f0ee1c,"Koepp, Hauck and Langworth",UFALQD-624,Pallid Hoptree,630,542,103.19
12/03/2020,Twitter,79c72b3b-0ce2-4ae0-811b-116611055543,"Beier, Wuckert and Predovic",CYZGEX-538,Centipeda,387,853,523.31
17/06/2020,Criteo,1d13e43d-4b19-472f-b1af-9032646af79f,"Kuhic, Leffler and Deckow",WUJYER-854,Toano Milkvetch,200,311,671.65
16/07/2020,Google,66e3e1f3-e446-45e9-92ab-1b37df116717,Wisoky LLC,FBYFHT-242,Arawnig,507,412,162.0
03/08/2020,Facebook,24a23dfa-25c3-42eb-9777-ae8078fc9220,Gusikowski Inc,KSAPPT-406,Boreal Fleabane,859,12,646.33
16/05/2020,Percycle,37175a70-ab92-46a7-add2-c6023f01aefc,Mayert-Weimann,PWFMMG-135,Field Chickweed,157,463,230.01
29/02/2020,Twitter,97450951-89e9-41c8-8ffd-282e0f8f2e75,Tremblay and Sons,LBSQGX-856,Vegas' Rinodina Lichen,499,523,695.49
03/07/2020,Verizon,8b17b300-949b-490b-b0c0-6e7a1a550313,"O'Connell, Lindgren and Kihn",MJBUVL-235,Round Cardamom,74,932,202.89
26/07/2020,Twitter,bd0fc87f-6878-4df3-9a0d-8639571d240e,Bayer Group,MRHRRU-530,Lucretia Dewberry,163,484,400.69
07/03/2020,Verizon,3d1181d6-2d68-474a-9635-789bf1067a69,"Quigley, Batz and Schaden",BXKPTO-741,Brachythecium Moss,563,185,174.88
10/04/2020,Criteo,105aa8bd-511e-4c96-9f94-0b2bd0af403b,Bode Inc,MSHUBG-111,Longleaf Phlox,556,567,483.16
23/07/2020,Google,ef041767-bdc9-40ea-aa65-25981bd9496c,"Kerluke, Kautzer and Quigley",YIQQYY-439,Winged Pea,615,201,173.46
29/07/2020,Criteo,e574afa0-d001-4477-a2b5-c7afcfc437ab,Ruecker and Sons,WCOSRN-965,Drug Fumitory,642,683,462.37
28/07/2020,Google,a250f7f9-3c88-47aa-804a-3fb5d43b3b1a,Rice Inc,WZOWDX-485,Gentian,676,554,926.07
17/01/2020,Criteo,8b4be4e1-391e-4cba-a864-0686d76c1426,Schmidt-Hammes,AXDCQK-632,Vangueria,489,418,802.4
31/03/2020,Google,0f40edcf-8f70-4bbb-9bd2-888a2712c454,"Bauch, Greenholt and Conroy",AKMRSR-025,Manyflowered Navarretia,413,174,542.8
31/01/2020,Criteo,d6ac292f-b7b6-453d-b984-73913f468597,Lueilwitz-Reilly,HFCULG-455,Texas Saxifrage,75,763,946.3
19/08/2020,Verizon,1692f3fa-2cf2-40cb-9bb9-68348e1c1a89,"Klein, Jacobs and Brekke",FRVYGK-624,Necker's Thamnobryum Moss,549,782,659.67
09/08/2020,Twitter,478bd8e3-0cfb-458f-8b42-a47c26df4390,Lind and Sons,HPLMPV-693,Netbush,821,195,576.16
02/04/2020,Google,a8a284bc-89be-467d-9858-65c5844ec230,"Wiegand, Batz and Upton",BTFMHT-794,Waxyleaf Privet,234,658,136.31
08/06/2020,Percycle,6d05320b-4085-461b-a228-104997955677,Pollich-MacGyver,LBCFMB-787,Fragile Maidenhair,853,891,204.95
30/07/2020,Verizon,56e94f04-6eab-47d5-b06e-042d79a9cb2c,Lueilwitz Inc,JLDTDB-035,Grand Merisier,331,555,419.83
25/01/2020,Facebook,0f88546c-7b9b-46d2-b986-d06eddf9fcc4,"O'Conner, Haley and Bauch",HBIEFS-515,Daphnopsis,591,228,350.62
21/04/2020,Criteo,1645b4cc-486d-4736-aa4b-1aebb565bf61,Erdman-Quigley,QUSJUE-406,Small Evening Primrose,399,292,870.17
26/02/2020,Twitter,33a8bbf4-ba23-499d-b2a4-a06c670373df,"Nienow, Smith and Dooley",PDOMQI-117,James' Buckwheat,679,120,893.24
31/01/2020,Facebook,a9c1d007-782d-4513-90bf-b18733f09d74,King-Welch,MZHECL-015,Ovateleaf Cliffbrake,393,528,802.54
25/03/2020,Percycle,6848bd4b-356f-4d55-b12f-7fece3468020,"Moore, Okuneva and Toy",UQKVMX-686,Fimbry,838,805,864.95
17/02/2020,Twitter,d9bb33fd-e3ab-46a5-9a21-513cf34d74d9,"Konopelski, Greenholt and Willms",IMOUHP-605,Fowl Bluegrass,630,617,698.41
16/02/2020,Criteo,c87614d6-138d-4253-a4b3-57042b7e9427,Willms-Halvorson,CRHOGG-469,Auwahi Schiedea,965,294,77.05
18/07/2020,Twitter,ed58f158-9733-46ca-b0c9-f703db0c6b01,Schiller-Denesik,FQAKXP-677,Hybrid Violet,775,199,965.78
16/08/2020,Verizon,a2622120-08b4-4a88-a166-ecb99bf11b6e,Gulgowski-Williamson,ICBMGG-947,Bristly Flatsedge,641,246,71.72
22/08/2020,Percycle,67ebc8d8-ae36-43db-95fe-9854d6425e91,Tremblay-Bernhard,BHWWUI-457,Dwarf Goldenstar,303,292,805.23
11/08/2020,Facebook,6b5bf2ea-0e3f-47f1-a67e-f69303602ccf,"Kreiger, Koss and D'Amore",CFEHPV-840,Earleaf Brickellbush,493,646,13.87
16/02/2020,Criteo,c24d6d7e-7abd-4999-920a-8c0be0d667db,Larkin Group,HMTVTZ-315,Pensacola Marsh Elder,962,371,872.56
11/04/2020,Criteo,c86bbb47-15be-4aba-9e5a-c5dd273edeeb,Schoen Inc,ZQWULZ-585,Pokeweed,55,190,528.75
04/02/2020,Percycle,2d623741-bff6-4bb5-9c9a-969831dec5c8,Klocko and Sons,JLQRKL-971,Orangefruit Horse-gentian,628,508,824.56
23/05/2020,Twitter,2b2e66a7-8a2f-4d0c-b1e3-032c7716dc56,"Greenholt, Conn and Feeney",GRCGVR-492,Curlygrass Fern,21,813,959.34
27/04/2020,Percycle,c436dec5-ec11-4429-99fb-1acc3205c133,Prosacco-Rempel,PEBNDN-703,Mojave Seablite,992,41,951.1
